"TRAP_NUM","MO","WK","YR","CXT","CXQ","CXE","CXS","CXTH","AEV","AED","AET","PC","ANFRA","ANFRE","CSINOR","CSINC","All_Species","LON","LAT","DESERT","SLTMRSH","DKPND","RCRP","GRP","CIT","DAT","PST","FSH","TOTAL","T","TMAX","TOBS","DIST_TO_SEA","TransCXT","t_samps","SEASON"
"46","09","39","1995",67,0,0,0,0,0,0,0,77,0,0,0,0,144,-116.026279846006,33.5247198752064,218.96,0.97,0,51.17,3.34,37.86,0,0,0,312.3,39,380.230769230769,355.615384615385,0.810011403111502,4.21950770517611,33,"fall"
"56","09","39","1995",24,0,1,0,0,1,0,0,0,0,0,0,0,26,-115.991190301448,33.5249473197426,182.09,2.65,0,61.13,36.93,29.51,0,0,0,312.31,39,380.230769230769,355.615384615385,0.502501564498204,3.2188758248682,32,"fall"
"50","09","39","1995",6,1,0,0,0,0,0,0,1,0,0,0,0,8,-115.99124383934,33.5400013752816,141.14,0,0,17.06,84.16,29.2,31.93,8.82,0,312.31,39,380.230769230769,355.615384615385,2.15678641405984,1.94591014905531,33,"fall"
"55","09","39","1995",30,0,1,0,0,0,0,0,4,0,0,0,0,35,-116.008540286761,33.5250917231086,188.72,0,0,6.78,60.64,14.08,42.09,0,0,312.31,39,380.230769230769,355.615384615385,0.9105704548599,3.43398720448515,33,"fall"
"02","10","41","1995",56,32,2,0,0,0,0,0,0,0,0,7,0,97,-116.060868971143,33.4405785159516,90.28,0,0,0,45.66,162.41,13.96,0,0,312.31,40,370.642857142857,352.428571428571,1.7978317494482,4.04305126783455,31,"fall"
"12","10","41","1995",11,97,0,0,0,0,0,0,0,0,0,0,0,108,-116.112437062453,33.4990937043527,94.31,0,0,63.01,0,63.86,87.56,3.56,0,312.3,40,370.642857142857,352.428571428571,3.79402752112479,2.484906649788,31,"fall"
"21","10","41","1995",67,0,0,0,0,0,0,0,0,0,0,4,0,71,-116.146933857515,33.510178547789,28.18,0,0,96.05,45.57,122.41,20.1,0,0,312.31,40,370.642857142857,352.428571428571,7.22175458040948,4.21950770517611,31,"fall"
"11","10","41","1995",162,1,28,0,0,1,0,0,10,0,0,6,0,208,-116.080555555556,33.4805555555555,231.64,2.58,0,0,0,0,0,0,0,234.22,40,370.642857142857,352.428571428571,0.693216173230499,5.09375020080676,32,"fall"
"05","10","41","1995",63,22,37,0,0,0,0,0,0,0,0,0,0,122,-116.060965598573,33.4554249351792,213.67,8.89,0,0,30.83,44.12,0,0,14.79,312.3,40,370.642857142857,352.428571428571,1.22005095918288,4.15888308335967,32,"fall"
"03","10","41","1995",120,1,0,0,0,0,0,0,0,0,0,9,0,130,-116.073636480725,33.4407123380473,132.53,0,0,0,127.5,52.28,0,0,0,312.31,40,370.642857142857,352.428571428571,2.96949366365427,4.79579054559674,31,"fall"
"22","10","41","1995",286,0,0,0,0,0,0,0,3,0,0,8,0,297,-116.146975951721,33.5252751512161,49.61,0,0,102.06,49.59,105.78,5.26,0,0,312.3,40,370.642857142857,352.428571428571,7.89162688723154,5.65948221575962,31,"fall"
"06","10","41","1995",250,0,2,0,0,1,0,0,8,0,0,7,0,268,-116.078663338594,33.4548699409948,95.68,0,0,35.65,84.55,66.99,29.44,0,0,312.31,40,370.642857142857,352.428571428571,2.0408775979276,5.52545293913178,32,"fall"
"14","10","41","1995",201,0,0,0,0,0,0,0,0,0,0,1,0,202,-116.080555555556,33.4980166666667,234.53,0,0,0,0,0,0,0,0,234.53,40,370.642857142857,352.428571428571,1.02822440653711,5.30826769740121,31,"fall"
"16","10","41","1995",11,1,0,0,0,0,0,0,1,0,0,1,0,14,-116.129820514715,33.4806120417832,99.2,0,0,89.81,1.4,97.7,24.2,0,0,312.31,40,370.642857142857,352.428571428571,5.18408139952859,2.484906649788,31,"fall"
"24","10","41","1995",309,0,0,0,0,1,0,0,12,0,0,25,0,347,-116.147346251925,33.554462570141,71.28,0,0,151.15,30.57,48.24,11.06,0,0,312.3,40,370.642857142857,352.428571428571,9.78969900790393,5.73657229747919,32,"fall"
"15","10","41","1995",40,22,0,0,0,1,0,0,4,0,0,3,0,70,-116.129671538396,33.4987077511208,28.28,0,0,97.6,47.65,109.74,29.04,0,0,312.31,40,370.642857142857,352.428571428571,5.30202102681289,3.71357206670431,32,"fall"
"04","10","41","1995",477,75,0,0,0,3,0,0,8,0,0,5,0,568,-116.094160006286,33.4554894748286,93.56,0,0,17.8,97.96,98.08,1.25,0,3.66,312.31,40,370.642857142857,352.428571428571,2.97416238677357,6.16961073249146,32,"fall"
"23","10","41","1995",47,0,0,0,0,0,0,0,2,0,0,1,0,50,-116.147231399742,33.5397962736661,25.27,0,0,97.38,81.57,68.46,39.62,0,0,312.3,40,370.642857142857,352.428571428571,8.74270304100651,3.87120101090789,32,"fall"
"13","10","41","1995",73,0,0,0,0,0,0,0,0,0,0,1,0,74,-116.095106863094,33.498469796742,188.87,0,0,96.86,0,6.59,20,0,0,312.32,40,370.642857142857,352.428571428571,2.32977282904294,4.30406509320417,32,"fall"
"20","10","41","1995",10,0,0,0,0,0,0,0,0,0,0,1,0,11,-116.129851492963,33.5104243047012,23.24,0,0,109.39,63.59,96.25,19.84,0,0,312.31,40,370.642857142857,352.428571428571,5.78742086248027,2.39789527279837,32,"fall"
"09","10","41","1995",92,4,0,0,0,7,0,0,22,0,0,0,0,125,-116.112163888889,33.4805555555555,61.54,0,0,26.35,4.98,175.1,43.04,0,1.29,312.3,40,370.642857142857,352.428571428571,3.55688821293111,4.53259949315326,32,"fall"
"08","10","41","1995",188,26,0,0,0,49,0,0,61,0,0,2,0,326,-116.095024643104,33.4696827623563,135.47,0,0,55.93,18.49,75.28,24.29,0,2.85,312.31,40,370.642857142857,352.428571428571,2.29056693072234,5.24174701505964,32,"fall"
"07","10","41","1995",139,2,9,0,0,27,0,0,27,0,0,5,0,209,-116.077577562081,33.4697331979169,226.64,9.97,0,36.81,0,22.29,13.75,0,2.85,312.31,40,370.642857142857,352.428571428571,0.78718305436476,4.9416424226093,32,"fall"
"10","10","41","1995",180,1,1,0,0,3,0,0,37,0,0,1,0,223,-116.097177365925,33.4805555555555,263.03,0,0,19.94,0,19.69,2.87,0,6.78,312.31,40,370.642857142857,352.428571428571,2.18156928742819,5.19849703126583,32,"fall"
"01","10","41","1995",14,0,3,0,0,0,0,0,1,0,0,2,0,20,-116.04378952608,33.441176284239,157.74,5.52,0,0,0,63.54,7.43,0,0,234.23,40,370.642857142857,352.428571428571,0.313407145733172,2.70805020110221,33,"fall"
"19","10","41","1995",28,0,0,0,0,0,0,0,0,0,0,0,0,28,-116.112089183679,33.5103302976764,62.56,0,0,187.53,0,24.25,36.95,0.06,0.95,312.3,40,370.642857142857,352.428571428571,4.25669953936335,3.36729582998647,31,"fall"
"18","10","41","1995",99,1,0,0,0,1,0,0,0,0,0,0,0,101,-116.095658083723,33.5102133092492,109.13,0,46.9,106.63,0,0,13.9,0,35.74,312.3,40,370.642857142857,352.428571428571,2.94260927887526,4.60517018598809,31,"fall"
"36","10","41","1995",794,0,0,0,0,0,0,0,0,0,0,4,0,798,-116.078733387717,33.554205787678,162.91,0,49.24,5.27,0,0,0,0,94.89,312.31,40,370.642857142857,352.428571428571,5.53530456753835,6.67834211465433,31,"fall"
"25","10","41","1995",178,0,0,0,0,0,0,0,0,0,0,0,0,178,-116.13015998982,33.5250572359253,48.58,0,0,154.69,25.74,56.08,27.22,0,0,312.31,40,370.642857142857,352.428571428571,6.51519472632406,5.18738580584075,30,"fall"
"29","10","41","1995",888,12,0,0,0,2,0,0,4,0,0,0,0,906,-116.112512664527,33.5545377345387,182.86,0,0,76.33,0,0,0,0,53.12,312.31,40,370.642857142857,352.428571428571,7.58097998331013,6.7900972355139,31,"fall"
"27","10","41","1995",290,1,0,0,0,0,0,0,4,0,0,1,0,296,-116.129752037184,33.5544235905368,169.92,0,0,121.01,7.11,0,0,9.06,5.2,312.3,40,370.642857142857,352.428571428571,8.60788819899623,5.67332326717149,32,"fall"
"47","10","41","1995",248,0,0,0,0,0,0,0,1,0,0,5,0,254,-116.061332043981,33.5523576754921,168.84,0,24.14,66.01,7.38,19.1,6.03,0,20.8,312.3,40,370.642857142857,352.428571428571,4.42771615250869,5.51745289646471,31,"fall"
"45","10","41","1995",622,0,0,0,0,0,0,0,2,0,0,0,0,624,-116.043264210412,33.5269154809017,142.47,1.73,10.59,0,0,1.67,0,0,0,156.46,40,370.642857142857,352.428571428571,1.1466814470703,6.43454651878745,33,"fall"
"46","10","41","1995",52,0,0,0,0,0,0,0,6,0,0,0,0,58,-116.026279846006,33.5247198752064,218.96,0.97,0,51.17,3.34,37.86,0,0,0,312.3,40,370.642857142857,352.428571428571,0.810011403111502,3.97029191355212,33,"fall"
"44","10","41","1995",366,1,0,0,0,0,0,0,0,0,0,1,0,368,-116.043477083467,33.5394629817105,118.02,0,33.88,82.19,19.07,52.07,3.19,0,3.88,312.3,40,370.642857142857,352.428571428571,2.49262124473054,5.90536184805457,31,"fall"
"55","10","41","1995",95,0,16,0,0,0,0,0,0,0,0,3,0,114,-116.008540286761,33.5250917231086,188.72,0,0,6.78,60.64,14.08,42.09,0,0,312.31,40,370.642857142857,352.428571428571,0.9105704548599,4.56434819146784,33,"fall"
"38","10","41","1995",1500,0,0,0,0,0,0,0,0,0,0,0,0,1500,-116.060326972984,33.5107915338315,234.23,0,0,0,0,0,0,0,0,234.23,40,370.642857142857,352.428571428571,1.13081944046155,7.31388683163346,30,"fall"
"56","10","41","1995",12,0,0,0,0,0,0,0,1,0,0,0,0,13,-115.991190301448,33.5249473197426,182.09,2.65,0,61.13,36.93,29.51,0,0,0,312.31,40,370.642857142857,352.428571428571,0.502501564498204,2.56494935746154,32,"fall"
"30","10","41","1995",918,4,0,0,0,2,0,0,0,0,0,0,0,924,-116.112774528282,33.5400464244073,287.09,0,0,18.6,3.5,0,0,0,3.12,312.31,40,370.642857142857,352.428571428571,6.36486038239695,6.82328612235569,31,"fall"
"57","10","41","1995",10,0,0,0,0,0,0,0,0,0,0,2,0,12,-115.973831585829,33.5246211406785,163.39,11.56,0,6.26,43.25,87.86,0,0,0,312.32,40,370.642857142857,352.428571428571,0.529334853903522,2.39789527279837,33,"fall"
"54","10","41","1995",9,0,0,0,0,2,0,0,0,0,0,6,0,17,-115.93898249613,33.5197249343921,293.37,5.24,0,0,0,13.7,0,0,0,312.31,40,370.642857142857,352.428571428571,0.204176043937583,2.30258509299405,33,"fall"
"58","10","41","1995",14,0,0,0,0,2,0,0,0,0,0,1,0,17,-115.956082018721,33.5241237912174,205.7,15.37,0,0,58.82,32.42,0,0,0,312.31,40,370.642857142857,352.428571428571,0.297236066706164,2.70805020110221,33,"fall"
"32","10","41","1995",279,3,0,0,0,0,0,0,0,0,0,0,0,282,-116.112643502163,33.5249882262004,215.44,0,0,55.95,0,0,0,0,40.92,312.31,40,370.642857142857,352.428571428571,5.2041179515856,5.63478960316925,31,"fall"
"26","10","41","1995",482,4,0,0,0,0,0,0,0,0,0,0,0,486,-116.130058014471,33.5397771658851,63.53,0,0,164.58,76.96,7.23,0,0,0,312.3,40,370.642857142857,352.428571428571,7.50425013230634,6.18001665365257,31,"fall"
"31","10","41","1995",728,4,2,0,0,0,0,0,0,0,0,0,0,734,-116.094815082293,33.5397510570489,230.67,0,5.39,48.55,0,0,0,0,27.7,312.31,40,370.642857142857,352.428571428571,5.29935814184353,6.59167373200866,31,"fall"
"35","10","41","1995",830,0,0,0,0,0,0,0,4,0,0,8,0,842,-116.07889283649,33.5396123221812,186.46,0,85.01,5.97,0,0,1.84,0,33.03,312.31,40,370.642857142857,352.428571428571,4.36012479143756,6.72262979485545,31,"fall"
"34","10","41","1995",1418,0,0,0,0,0,0,0,0,0,0,0,0,1418,-116.078850486332,33.5262756378852,290.8,0,21.51,0,0,0,0,0,0,312.31,40,370.642857142857,352.428571428571,3.2765489148821,7.25770767716004,31,"fall"
"33","10","41","1995",1354,0,0,0,0,0,0,0,0,0,0,0,0,1354,-116.095037211773,33.5246916608313,158.72,0,73.3,0,0,0,0,0,80.28,312.3,40,370.642857142857,352.428571428571,3.99496687423725,7.2115567333138,32,"fall"
"48","10","41","1995",2368,0,0,0,0,0,0,0,0,0,0,0,0,2368,-116.061193834649,33.5396264941129,273.63,0,14.41,6.13,0,1.08,0,0,17.07,312.32,40,370.642857142857,352.428571428571,3.25098804051951,7.77022320415879,32,"fall"
"53","10","41","1995",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-115.939282858124,33.539761439135,312.31,0,0,0,0,0,0,0,0,312.31,40,370.642857142857,352.428571428571,2.28160697745816,0,33,"fall"
"50","10","41","1995",6,0,0,0,0,0,0,0,0,0,0,6,0,12,-115.99124383934,33.5400013752816,141.14,0,0,17.06,84.16,29.2,31.93,8.82,0,312.31,40,370.642857142857,352.428571428571,2.15678641405984,1.94591014905531,33,"fall"
"37","10","41","1995",420,20,0,0,0,0,0,0,5,0,0,4,0,449,-116.094578150598,33.5541757657346,199.51,0,6.88,76.4,0,0,24.26,0,5.25,312.3,40,370.642857142857,352.428571428571,6.53239504312798,6.04263283368238,31,"fall"
"62","10","41","1995",5,0,0,0,0,0,0,0,0,0,0,9,0,14,-115.885066182357,33.5034267983741,312.31,0,0,0,0,0,0,0,0,312.31,40,370.642857142857,352.428571428571,2.49783993914236,1.79175946922805,29,"fall"
"40","10","41","1995",106,1,0,0,0,0,0,0,0,0,0,32,0,139,-116.026322302007,33.5543905398357,24.94,0,0,13.92,62.44,211,0,0,0,312.3,40,370.642857142857,352.428571428571,4.0825604535955,4.67282883446191,33,"fall"
"39","10","41","1995",335,2,0,0,0,0,0,0,0,0,0,11,0,348,-116.043979353491,33.554226492057,53.2,0,0,10.21,52.45,195.54,0.9,0,0,312.3,40,370.642857142857,352.428571428571,4.12150685633819,5.8171111599632,31,"fall"
"42","10","41","1995",84,0,0,0,0,0,0,0,0,2,0,37,0,123,-116.025787284901,33.5401636554377,75.38,0,0,50.66,18.37,163.71,4.18,0,0,312.3,40,370.642857142857,352.428571428571,2.50943371793967,4.44265125649032,33,"fall"
"64","10","41","1995",4,0,0,0,0,1,0,0,0,1,0,2,0,8,-115.890898908668,33.4774033706464,156.46,0,0,0,0,0,0,0,0,156.46,40,370.642857142857,352.428571428571,0.205637927458456,1.6094379124341,32,"fall"
"61","10","41","1995",33,0,0,0,0,0,0,0,0,0,0,34,0,67,-115.901457251804,33.5105890703674,312.31,0,0,0,0,0,0,0,0,312.31,40,370.642857142857,352.428571428571,1.74389269247058,3.52636052461616,32,"fall"
"41","10","41","1995",12,0,0,0,0,0,0,0,1,0,0,26,0,39,-116.008693676108,33.5545739284671,13.98,0,0,0.41,113.64,184.28,0,0,0,312.31,40,370.642857142857,352.428571428571,4.0389358628849,2.56494935746154,33,"fall"
"43","10","41","1995",36,0,0,0,0,2,0,0,1,1,0,26,0,66,-116.00850933249,33.5399880400094,48.16,0,0,7.53,60.79,122.05,73.77,0,0,312.3,40,370.642857142857,352.428571428571,2.50327955990069,3.61091791264422,32,"fall"
"60","10","41","1995",31,0,0,0,0,1,0,0,0,0,0,18,0,50,-115.92029756881,33.5099494946497,304.14,8.16,0,0,0,0,0,0,0,312.3,40,370.642857142857,352.428571428571,0.469199250729246,3.46573590279973,33,"fall"
"59","10","41","1995",5,0,0,0,0,0,0,0,0,0,1,4,0,10,-115.922752099088,33.5233739730783,312.31,0,0,0,0,0,0,0,0,312.31,40,370.642857142857,352.428571428571,1.70082233939348,1.79175946922805,31,"fall"
"52","10","41","1995",3,0,0,0,0,0,0,0,0,0,0,2,0,5,-115.956553931498,33.5400037098608,247.3,0,0,0,4.53,60.48,0,0,0,312.31,40,370.642857142857,352.428571428571,2.01653138120104,1.38629436111989,31,"fall"
"63","10","41","1995",3,0,0,0,0,0,0,0,0,1,0,22,0,26,-115.906832802226,33.4994605566741,156.46,0,0,0,0,0,0,0,0,156.46,40,370.642857142857,352.428571428571,0.661615010307184,1.38629436111989,32,"fall"
"51","10","41","1995",4,1,0,0,0,1,0,0,0,1,0,14,0,21,-115.973754579786,33.5400408169515,185.05,0,0,0,11.18,109.43,6.66,0,0,312.32,40,370.642857142857,352.428571428571,2.23678795945716,1.6094379124341,31,"fall"
"06","10","43","1995",85,1,1,0,0,1,0,0,1,0,0,12,0,101,-116.078663338594,33.4548699409948,95.68,0,0,35.65,84.55,66.99,29.44,0,0,312.31,41,302.428571428571,270.214285714286,2.0408775979276,4.45434729625351,32,"fall"
"02","10","43","1995",7,2,0,0,0,0,0,0,0,2,0,3,0,14,-116.060868971143,33.4405785159516,90.28,0,0,0,45.66,162.41,13.96,0,0,312.31,41,302.428571428571,270.214285714286,1.7978317494482,2.07944154167984,31,"fall"
"21","10","43","1995",21,3,0,0,0,0,0,0,0,0,0,0,0,24,-116.146933857515,33.510178547789,28.18,0,0,96.05,45.57,122.41,20.1,0,0,312.31,41,302.428571428571,270.214285714286,7.22175458040948,3.09104245335832,31,"fall"
"19","10","43","1995",12,0,0,0,0,0,0,0,0,0,0,0,0,12,-116.112089183679,33.5103302976764,62.56,0,0,187.53,0,24.25,36.95,0.06,0.95,312.3,41,302.428571428571,270.214285714286,4.25669953936335,2.56494935746154,31,"fall"
"14","10","43","1995",582,0,0,0,0,0,0,0,0,0,0,4,0,586,-116.080555555556,33.4980166666667,234.53,0,0,0,0,0,0,0,0,234.53,41,302.428571428571,270.214285714286,1.02822440653711,6.36818718635049,31,"fall"
"08","10","43","1995",140,6,1,0,0,23,0,0,0,0,0,1,0,171,-116.095024643104,33.4696827623563,135.47,0,0,55.93,18.49,75.28,24.29,0,2.85,312.31,41,302.428571428571,270.214285714286,2.29056693072234,4.94875989037817,32,"fall"
"24","10","43","1995",96,1,0,0,0,0,0,0,0,0,0,28,0,125,-116.147346251925,33.554462570141,71.28,0,0,151.15,30.57,48.24,11.06,0,0,312.3,41,302.428571428571,270.214285714286,9.78969900790393,4.57471097850338,32,"fall"
"16","10","43","1995",2,0,0,0,0,0,0,0,0,0,0,0,0,2,-116.129820514715,33.4806120417832,99.2,0,0,89.81,1.4,97.7,24.2,0,0,312.31,41,302.428571428571,270.214285714286,5.18408139952859,1.09861228866811,31,"fall"
"22","10","43","1995",58,0,0,0,0,0,0,0,0,0,0,16,0,74,-116.146975951721,33.5252751512161,49.61,0,0,102.06,49.59,105.78,5.26,0,0,312.3,41,302.428571428571,270.214285714286,7.89162688723154,4.07753744390572,31,"fall"
"15","10","43","1995",18,12,0,0,0,1,0,0,1,0,0,0,0,32,-116.129671538396,33.4987077511208,28.28,0,0,97.6,47.65,109.74,29.04,0,0,312.31,41,302.428571428571,270.214285714286,5.30202102681289,2.94443897916644,32,"fall"
"12","10","43","1995",21,178,0,0,0,0,0,0,4,0,0,0,0,203,-116.112437062453,33.4990937043527,94.31,0,0,63.01,0,63.86,87.56,3.56,0,312.3,41,302.428571428571,270.214285714286,3.79402752112479,3.09104245335832,31,"fall"
"11","10","43","1995",127,0,6,0,0,0,2,0,1,0,0,8,0,144,-116.080555555556,33.4805555555555,231.64,2.58,0,0,0,0,0,0,0,234.22,41,302.428571428571,270.214285714286,0.693216173230499,4.85203026391962,32,"fall"
"05","10","43","1995",35,5,30,0,0,0,0,0,0,0,0,0,0,70,-116.060965598573,33.4554249351792,213.67,8.89,0,0,30.83,44.12,0,0,14.79,312.3,41,302.428571428571,270.214285714286,1.22005095918288,3.58351893845611,32,"fall"
"03","10","43","1995",47,1,2,0,0,0,0,0,0,0,0,1,0,51,-116.073636480725,33.4407123380473,132.53,0,0,0,127.5,52.28,0,0,0,312.31,41,302.428571428571,270.214285714286,2.96949366365427,3.87120101090789,31,"fall"
"20","10","43","1995",20,0,0,0,0,0,0,0,0,0,0,0,0,20,-116.129851492963,33.5104243047012,23.24,0,0,109.39,63.59,96.25,19.84,0,0,312.31,41,302.428571428571,270.214285714286,5.78742086248027,3.04452243772342,32,"fall"
"09","10","43","1995",36,2,0,0,0,0,0,0,1,0,0,1,0,40,-116.112163888889,33.4805555555555,61.54,0,0,26.35,4.98,175.1,43.04,0,1.29,312.3,41,302.428571428571,270.214285714286,3.55688821293111,3.61091791264422,32,"fall"
"07","10","43","1995",33,0,5,0,0,34,0,0,0,0,0,3,0,75,-116.077577562081,33.4697331979169,226.64,9.97,0,36.81,0,22.29,13.75,0,2.85,312.31,41,302.428571428571,270.214285714286,0.78718305436476,3.52636052461616,32,"fall"
"10","10","43","1995",139,0,0,0,0,0,0,0,0,0,0,1,0,140,-116.097177365925,33.4805555555555,263.03,0,0,19.94,0,19.69,2.87,0,6.78,312.31,41,302.428571428571,270.214285714286,2.18156928742819,4.9416424226093,32,"fall"
"04","10","43","1995",88,40,2,0,0,1,0,0,1,0,0,2,0,134,-116.094160006286,33.4554894748286,93.56,0,0,17.8,97.96,98.08,1.25,0,3.66,312.31,41,302.428571428571,270.214285714286,2.97416238677357,4.48863636973214,32,"fall"
"13","10","43","1995",79,0,0,0,0,0,0,0,0,0,0,2,0,81,-116.095106863094,33.498469796742,188.87,0,0,96.86,0,6.59,20,0,0,312.32,41,302.428571428571,270.214285714286,2.32977282904294,4.38202663467388,32,"fall"
"01","10","43","1995",2,0,4,0,0,0,0,0,0,0,0,1,0,7,-116.04378952608,33.441176284239,157.74,5.52,0,0,0,63.54,7.43,0,0,234.23,41,302.428571428571,270.214285714286,0.313407145733172,1.09861228866811,33,"fall"
"23","10","43","1995",16,0,0,0,0,0,0,0,0,0,0,1,0,17,-116.147231399742,33.5397962736661,25.27,0,0,97.38,81.57,68.46,39.62,0,0,312.3,41,302.428571428571,270.214285714286,8.74270304100651,2.83321334405622,32,"fall"
"27","10","43","1995",197,2,0,0,0,1,0,0,1,0,0,12,0,213,-116.129752037184,33.5544235905368,169.92,0,0,121.01,7.11,0,0,9.06,5.2,312.3,41,302.428571428571,270.214285714286,8.60788819899623,5.28826703069454,32,"fall"
"44","10","43","1995",297,0,0,0,0,0,0,0,3,0,0,7,0,307,-116.043477083467,33.5394629817105,118.02,0,33.88,82.19,19.07,52.07,3.19,0,3.88,312.3,41,302.428571428571,270.214285714286,2.49262124473054,5.6970934865054,31,"fall"
"45","10","43","1995",564,6,0,0,0,0,0,0,2,0,0,2,0,574,-116.043264210412,33.5269154809017,142.47,1.73,10.59,0,0,1.67,0,0,0,156.46,41,302.428571428571,270.214285714286,1.1466814470703,6.33682573114644,33,"fall"
"29","10","43","1995",538,8,0,0,0,0,0,0,0,0,0,6,0,552,-116.112512664527,33.5545377345387,182.86,0,0,76.33,0,0,0,0,53.12,312.31,41,302.428571428571,270.214285714286,7.58097998331013,6.289715570909,31,"fall"
"47","10","43","1995",233,1,0,0,0,0,0,0,0,0,0,26,0,260,-116.061332043981,33.5523576754921,168.84,0,24.14,66.01,7.38,19.1,6.03,0,20.8,312.3,41,302.428571428571,270.214285714286,4.42771615250869,5.4553211153577,31,"fall"
"32","10","43","1995",191,7,0,0,0,0,0,0,0,0,0,1,0,199,-116.112643502163,33.5249882262004,215.44,0,0,55.95,0,0,0,0,40.92,312.31,41,302.428571428571,270.214285714286,5.2041179515856,5.25749537202778,31,"fall"
"26","10","43","1995",191,5,0,0,0,0,0,0,1,0,0,2,0,199,-116.130058014471,33.5397771658851,63.53,0,0,164.58,76.96,7.23,0,0,0,312.3,41,302.428571428571,270.214285714286,7.50425013230634,5.25749537202778,31,"fall"
"30","10","43","1995",504,2,0,0,0,0,0,0,0,0,0,0,0,506,-116.112774528282,33.5400464244073,287.09,0,0,18.6,3.5,0,0,0,3.12,312.31,41,302.428571428571,270.214285714286,6.36486038239695,6.22455842927536,31,"fall"
"35","10","43","1995",415,0,0,0,0,0,0,0,1,0,0,3,0,419,-116.07889283649,33.5396123221812,186.46,0,85.01,5.97,0,0,1.84,0,33.03,312.31,41,302.428571428571,270.214285714286,4.36012479143756,6.03068526026126,31,"fall"
"25","10","43","1995",101,0,0,0,0,0,0,0,0,0,0,0,0,101,-116.13015998982,33.5250572359253,48.58,0,0,154.69,25.74,56.08,27.22,0,0,312.31,41,302.428571428571,270.214285714286,6.51519472632406,4.62497281328427,30,"fall"
"38","10","43","1995",1218,0,0,0,0,0,0,0,0,0,0,2,0,1220,-116.060326972984,33.5107915338315,234.23,0,0,0,0,0,0,0,0,234.23,41,302.428571428571,270.214285714286,1.13081944046155,7.10578612948127,30,"fall"
"48","10","43","1995",1026,0,0,0,0,0,0,0,0,0,0,26,0,1052,-116.061193834649,33.5396264941129,273.63,0,14.41,6.13,0,1.08,0,0,17.07,312.32,41,302.428571428571,270.214285714286,3.25098804051951,6.93439720992856,32,"fall"
"36","10","43","1995",388,2,0,0,0,0,0,0,0,0,0,10,0,400,-116.078733387717,33.554205787678,162.91,0,49.24,5.27,0,0,0,0,94.89,312.31,41,302.428571428571,270.214285714286,5.53530456753835,5.96357934361845,31,"fall"
"37","10","43","1995",186,4,1,0,0,1,0,0,8,0,0,4,0,204,-116.094578150598,33.5541757657346,199.51,0,6.88,76.4,0,0,24.26,0,5.25,312.3,41,302.428571428571,270.214285714286,6.53239504312798,5.23110861685459,31,"fall"
"18","10","43","1995",78,1,0,0,0,1,0,0,0,0,0,0,0,80,-116.095658083723,33.5102133092492,109.13,0,46.9,106.63,0,0,13.9,0,35.74,312.3,41,302.428571428571,270.214285714286,2.94260927887526,4.36944785246702,31,"fall"
"34","10","43","1995",466,0,0,0,0,0,0,0,0,0,0,8,0,474,-116.078850486332,33.5262756378852,290.8,0,21.51,0,0,0,0,0,0,312.31,41,302.428571428571,270.214285714286,3.2765489148821,6.1463292576689,31,"fall"
